time,rain
2020-09-16T22:49:23Z,45
2020-09-16T22:54:32Z,22
2020-09-16T22:59:26Z,36
2020-09-16T23:04:21Z,40
2020-09-16T23:09:30Z,47
2020-09-16T23:14:23Z,42
2020-09-16T23:19:32Z,39
2020-09-16T23:24:27Z,43
2020-09-16T23:29:22Z,27
2020-09-16T23:34:19Z,27
2020-09-16T23:39:29Z,29
2020-09-16T23:44:23Z,27
2020-09-16T23:49:17Z,26
2020-09-16T23:54:26Z,26
2020-09-16T23:59:21Z,26
2020-09-17T00:04:37Z,27
2020-09-17T00:09:33Z,29
2020-09-17T00:14:27Z,31
2020-09-17T00:19:24Z,39
2020-09-17T00:24:26Z,40
2020-09-17T00:29:29Z,32
2020-09-17T00:34:29Z,26
2020-09-17T00:39:26Z,25
2020-09-17T00:44:26Z,26
2020-09-17T00:49:26Z,26
2020-09-17T00:54:25Z,24
2020-09-17T00:59:26Z,25
2020-09-17T01:04:31Z,25
2020-09-17T01:09:26Z,25
2020-09-17T01:14:26Z,24
2020-09-17T01:19:22Z,24
2020-09-17T01:24:19Z,22
2020-09-17T01:29:28Z,20
2020-09-17T01:34:25Z,22
2020-09-17T01:39:25Z,20
2020-09-17T01:44:22Z,19
2020-09-17T01:49:32Z,33
2020-09-17T01:54:28Z,31
2020-09-17T01:59:26Z,24
2020-09-17T02:04:26Z,23
2020-09-17T02:09:25Z,22
2020-09-17T02:14:24Z,38
2020-09-17T02:19:39Z,32
2020-09-17T02:24:33Z,29
2020-09-17T02:29:13Z,33
2020-09-17T02:34:13Z,25
2020-09-17T02:39:24Z,24
2020-09-17T02:44:24Z,23
2020-09-17T02:49:27Z,22
2020-09-17T02:54:22Z,24
2020-09-17T02:59:23Z,24
2020-09-17T03:04:27Z,25
2020-09-17T03:09:26Z,25
2020-09-17T03:14:29Z,25
2020-09-17T03:19:24Z,24
2020-09-17T03:24:11Z,24
2020-09-17T03:29:25Z,23
2020-09-17T03:34:28Z,28
2020-09-17T03:39:25Z,28
2020-09-17T03:44:25Z,37
2020-09-17T03:49:09Z,35
2020-09-17T03:54:22Z,32
2020-09-17T03:59:20Z,29
2020-09-17T04:04:15Z,39
2020-09-17T04:09:12Z,36
2020-09-17T04:14:14Z,31
2020-09-17T04:19:10Z,28
2020-09-17T04:24:22Z,28
2020-09-17T04:29:17Z,26
2020-09-17T04:34:12Z,24
2020-09-17T04:39:11Z,23
2020-09-17T04:44:11Z,24
2020-09-17T04:49:10Z,22
2020-09-17T04:54:23Z,25
2020-09-17T04:59:20Z,22
2020-09-17T05:04:15Z,23
2020-09-17T05:09:10Z,22
2020-09-17T05:14:23Z,21
2020-09-17T05:19:17Z,40
2020-09-17T05:24:12Z,36
2020-09-17T05:29:15Z,40
2020-09-17T05:34:14Z,33
2020-09-17T05:39:10Z,30
2020-09-17T05:44:05Z,30
2020-09-17T05:49:14Z,29
2020-09-17T05:54:16Z,27
2020-09-17T05:59:12Z,28
2020-09-17T06:04:10Z,35
2020-09-17T06:09:07Z,37
2020-09-17T06:14:24Z,33
2020-09-17T06:19:14Z,31
2020-09-17T06:24:19Z,29
2020-09-17T06:29:13Z,27
2020-09-17T06:34:13Z,27
2020-09-17T06:39:12Z,26
2020-09-17T06:44:11Z,27
2020-09-17T06:49:05Z,27
2020-09-17T06:54:14Z,24
2020-09-17T06:59:15Z,22
2020-09-17T07:04:15Z,21
2020-09-17T07:09:25Z,21
2020-09-17T07:14:20Z,18
2020-09-17T07:19:16Z,17
2020-09-17T07:24:26Z,16
2020-09-17T07:29:21Z,15
2020-09-17T07:34:17Z,14
2020-09-17T07:39:27Z,11
2020-09-17T07:44:22Z,10
2020-09-17T07:49:03Z,6
2020-09-17T07:54:14Z,5
2020-09-17T07:59:15Z,5
2020-09-17T08:04:11Z,3
2020-09-17T08:09:32Z,3
2020-09-17T08:14:17Z,4
2020-09-17T08:19:12Z,2
2020-09-17T08:24:11Z,2
2020-09-17T08:29:13Z,3
2020-09-17T08:34:11Z,2
2020-09-17T08:39:09Z,1
2020-09-17T08:44:04Z,2
2020-09-17T08:48:58Z,2
2020-09-17T08:54:10Z,1
2020-09-17T08:59:05Z,1
2020-09-17T09:03:58Z,1
2020-09-17T09:09:10Z,1
2020-09-17T09:14:06Z,1
2020-09-17T09:18:57Z,1
2020-09-17T09:23:59Z,1
2020-09-17T09:29:15Z,1
2020-09-17T09:34:01Z,1
2020-09-17T09:39:13Z,1
2020-09-17T09:44:00Z,1
2020-09-17T09:48:57Z,1
2020-09-17T09:54:16Z,1
2020-09-17T09:58:54Z,1
2020-09-17T10:04:16Z,1
2020-09-17T10:08:59Z,1
2020-09-17T10:14:00Z,1
2020-09-17T10:19:03Z,1
2020-09-17T10:24:04Z,1
2020-09-17T10:28:58Z,1
2020-09-17T10:33:58Z,1
2020-09-17T10:39:03Z,1
2020-09-17T10:43:59Z,1
2020-09-17T10:48:58Z,1
2020-09-17T10:54:11Z,1
2020-09-17T10:59:13Z,1
2020-09-17T11:04:02Z,1
2020-09-17T11:08:58Z,1
2020-09-17T11:13:59Z,1
2020-09-17T11:18:58Z,1
2020-09-17T11:23:58Z,1
2020-09-17T11:28:54Z,1
2020-09-17T11:34:04Z,1
2020-09-17T11:39:04Z,1
2020-09-17T11:43:58Z,1
2020-09-17T11:49:03Z,1
2020-09-17T11:53:58Z,1
2020-09-17T11:59:02Z,1
2020-09-17T12:03:57Z,1
2020-09-17T12:09:02Z,1
2020-09-17T12:14:02Z,1
2020-09-17T12:18:59Z,1
2020-09-17T12:23:58Z,1
2020-09-17T12:28:58Z,1
2020-09-17T12:33:58Z,1
2020-09-17T12:38:58Z,1
2020-09-17T12:43:52Z,1
2020-09-17T12:49:02Z,1
2020-09-17T12:53:56Z,1
2020-09-17T12:58:56Z,1
2020-09-17T13:03:56Z,1
2020-09-17T13:08:54Z,1
2020-09-17T13:13:55Z,1
2020-09-17T13:18:55Z,1
2020-09-17T13:23:52Z,6
2020-09-17T13:29:01Z,3
2020-09-17T13:33:56Z,2
2020-09-17T13:38:54Z,1
2020-09-17T13:44:00Z,1
2020-09-17T13:48:54Z,1
2020-09-17T13:53:58Z,1
2020-09-17T13:58:54Z,1
2020-09-17T14:03:55Z,7
2020-09-17T14:08:57Z,25
2020-09-17T14:13:59Z,16
2020-09-17T14:18:59Z,17
2020-09-17T14:23:55Z,16
2020-09-17T14:28:55Z,17
2020-09-17T14:33:53Z,13
2020-09-17T14:38:51Z,21
2020-09-17T14:43:45Z,10
2020-09-17T14:48:58Z,15
2020-09-17T14:53:57Z,14
2020-09-17T14:58:55Z,10
2020-09-17T15:03:56Z,9
2020-09-17T15:08:55Z,6
2020-09-17T15:13:45Z,4
2020-09-17T15:18:45Z,3
2020-09-17T15:23:45Z,4
2020-09-17T15:28:48Z,4
2020-09-17T15:33:58Z,3
2020-09-17T15:38:52Z,3
2020-09-17T15:43:47Z,3
2020-09-17T15:48:56Z,2
2020-09-17T15:53:51Z,1
2020-09-17T15:58:46Z,1
2020-09-17T16:03:55Z,31
2020-09-17T16:08:51Z,31
2020-09-17T16:13:45Z,32
2020-09-17T16:18:55Z,27
2020-09-17T16:23:50Z,22
2020-09-17T16:28:45Z,13
2020-09-17T16:33:55Z,8
2020-09-17T16:38:50Z,5
2020-09-17T16:43:44Z,4
2020-09-17T16:48:53Z,4
2020-09-17T16:53:49Z,3
2020-09-17T16:58:44Z,1
2020-09-17T17:03:54Z,1
2020-09-17T17:08:49Z,1
2020-09-17T17:13:43Z,1
2020-09-17T17:18:53Z,1
2020-09-17T17:23:47Z,1
2020-09-17T17:28:42Z,1
2020-09-17T17:33:51Z,1
2020-09-17T17:38:45Z,1
2020-09-17T17:43:40Z,1
2020-09-17T17:48:50Z,1
2020-09-17T17:53:44Z,1
2020-09-17T17:58:39Z,1
2020-09-17T18:03:49Z,1
2020-09-17T18:08:44Z,1
2020-09-17T18:13:38Z,1
2020-09-17T18:18:49Z,1
2020-09-17T18:23:43Z,1
2020-09-17T18:28:38Z,1
2020-09-17T18:33:49Z,1
2020-09-17T18:38:44Z,1
2020-09-17T18:43:38Z,1
2020-09-17T18:48:48Z,1
2020-09-17T18:53:43Z,1
2020-09-17T18:58:38Z,1
2020-09-17T19:03:49Z,1
2020-09-17T19:08:43Z,1
2020-09-17T19:13:38Z,1
2020-09-17T19:18:49Z,1
2020-09-17T19:23:44Z,1
2020-09-17T19:28:39Z,1
2020-09-17T19:33:49Z,1
2020-09-17T19:38:44Z,1
2020-09-17T19:43:38Z,1
2020-09-17T19:48:48Z,1
2020-09-17T19:53:43Z,1
2020-09-17T19:58:38Z,1
2020-09-17T20:03:48Z,10
2020-09-17T20:08:43Z,10
2020-09-17T20:13:38Z,10
2020-09-17T20:18:33Z,14
2020-09-17T20:23:48Z,9
2020-09-17T20:28:43Z,18
2020-09-17T20:33:39Z,14
2020-09-17T20:38:34Z,18
2020-09-17T20:43:44Z,14
2020-09-17T20:48:41Z,14
2020-09-17T20:53:36Z,40
2020-09-17T20:58:46Z,35
2020-09-17T21:03:40Z,33
2020-09-17T21:08:36Z,36
2020-09-17T21:13:45Z,38
2020-09-17T21:18:41Z,38
2020-09-17T21:23:37Z,32
2020-09-17T21:28:32Z,32
2020-09-17T21:33:42Z,32
2020-09-17T21:38:38Z,31
2020-09-17T21:43:33Z,31
2020-09-17T21:48:44Z,32
2020-09-17T21:53:39Z,30
2020-09-17T21:58:34Z,29
2020-09-17T22:03:44Z,30
2020-09-17T22:08:39Z,39
2020-09-17T22:13:34Z,33
2020-09-17T22:18:29Z,32
2020-09-17T22:23:39Z,33
2020-09-17T22:28:34Z,33
2020-09-17T22:33:29Z,34
2020-09-17T22:38:39Z,32
2020-09-17T22:43:34Z,34
2020-09-17T22:48:28Z,28
2020-09-17T22:53:39Z,28
2020-09-17T22:58:34Z,30
2020-09-17T23:03:29Z,30
2020-09-17T23:08:41Z,29
2020-09-17T23:13:36Z,30
2020-09-17T23:18:31Z,29
2020-09-17T23:23:41Z,29
2020-09-17T23:28:37Z,29
2020-09-17T23:33:32Z,29
2020-09-17T23:38:27Z,28
2020-09-17T23:43:38Z,27
2020-09-17T23:48:32Z,27
2020-09-17T23:53:27Z,41
2020-09-17T23:58:38Z,61
2020-09-18T00:03:33Z,64
2020-09-18T00:08:28Z,61
2020-09-18T00:13:38Z,66
2020-09-18T00:18:33Z,66
2020-09-18T00:23:27Z,66
2020-09-18T00:28:38Z,65
2020-09-18T00:33:33Z,62
2020-09-18T00:38:27Z,63
2020-09-18T00:43:38Z,61
2020-09-18T00:48:33Z,61
2020-09-18T00:53:28Z,57
2020-09-18T00:58:23Z,57
2020-09-18T01:03:33Z,59
2020-09-18T01:08:28Z,57
2020-09-18T01:13:25Z,59
2020-09-18T01:18:36Z,58
2020-09-18T01:23:31Z,58
2020-09-18T01:28:26Z,58
2020-09-18T01:33:37Z,57
2020-09-18T01:38:32Z,56
2020-09-18T01:43:27Z,56
2020-09-18T01:48:23Z,55
2020-09-18T01:53:33Z,57
2020-09-18T01:58:29Z,59
2020-09-18T02:03:25Z,59
2020-09-18T02:08:35Z,60
2020-09-18T02:13:30Z,59
2020-09-18T02:18:25Z,49
2020-09-18T02:23:20Z,42
2020-09-18T02:28:30Z,16
2020-09-18T02:33:25Z,12
2020-09-18T02:38:21Z,9
2020-09-18T02:43:30Z,8
2020-09-18T02:48:25Z,7
2020-09-18T02:53:21Z,5
2020-09-18T02:58:30Z,5
2020-09-18T03:03:26Z,5
2020-09-18T03:08:21Z,5
2020-09-18T03:13:30Z,5
2020-09-18T03:18:25Z,4
2020-09-18T03:23:20Z,5
2020-09-18T03:28:30Z,9
2020-09-18T03:33:26Z,17
2020-09-18T03:38:21Z,10
2020-09-18T03:43:30Z,22
2020-09-18T03:48:26Z,12
2020-09-18T03:53:21Z,15
2020-09-18T03:58:31Z,14
2020-09-18T04:03:26Z,14
2020-09-18T04:08:21Z,17
2020-09-18T04:13:16Z,16
2020-09-18T04:18:26Z,23
2020-09-18T04:23:20Z,26
2020-09-18T04:28:15Z,42
2020-09-18T04:33:26Z,46
2020-09-18T04:38:21Z,41
2020-09-18T04:43:16Z,42
2020-09-18T04:48:26Z,42
2020-09-18T04:53:21Z,41
2020-09-18T04:58:16Z,41
2020-09-18T05:03:27Z,39
2020-09-18T05:08:22Z,38
2020-09-18T05:13:17Z,37
2020-09-18T05:18:27Z,43
2020-09-18T05:23:22Z,41
2020-09-18T05:28:18Z,38
2020-09-18T05:33:13Z,39
2020-09-18T05:38:24Z,38
2020-09-18T05:43:19Z,45
2020-09-18T05:48:15Z,36
2020-09-18T05:53:26Z,33
2020-09-18T05:58:21Z,31
2020-09-18T06:03:16Z,34
2020-09-18T06:08:26Z,34
2020-09-18T06:13:21Z,33
2020-09-18T06:18:15Z,30
2020-09-18T06:23:27Z,35
2020-09-18T06:28:22Z,54
2020-09-18T06:33:17Z,31
2020-09-18T06:38:11Z,31
2020-09-18T06:43:21Z,33
2020-09-18T06:48:16Z,32
2020-09-18T06:53:11Z,33
2020-09-18T06:58:22Z,34
2020-09-18T07:03:17Z,33
2020-09-18T07:08:12Z,36
2020-09-18T07:13:22Z,36
2020-09-18T07:18:17Z,40
2020-09-18T07:23:12Z,39
2020-09-18T07:28:23Z,40
2020-09-18T07:33:18Z,40
2020-09-18T07:38:13Z,40
2020-09-18T07:43:08Z,40
2020-09-18T07:48:18Z,38
2020-09-18T07:53:13Z,37
2020-09-18T07:58:08Z,37
2020-09-18T08:03:18Z,37
2020-09-18T08:08:13Z,32
2020-09-18T08:13:09Z,30
2020-09-18T08:18:18Z,30
2020-09-18T08:23:14Z,33
2020-09-18T08:28:09Z,32
2020-09-18T08:33:19Z,34
2020-09-18T08:38:14Z,31
2020-09-18T08:43:09Z,22
2020-09-18T08:48:19Z,2
2020-09-18T08:53:14Z,2
2020-09-18T08:58:09Z,17
2020-09-18T09:03:20Z,15
2020-09-18T09:08:15Z,7
2020-09-18T09:13:10Z,10
2020-09-18T09:18:05Z,5
2020-09-18T09:23:15Z,5
2020-09-18T09:28:10Z,6
2020-09-18T09:33:05Z,4
2020-09-18T09:38:15Z,7
2020-09-18T09:43:11Z,4
2020-09-18T09:48:06Z,8
2020-09-18T09:53:16Z,7
2020-09-18T09:58:11Z,8
2020-09-18T10:03:06Z,8
2020-09-18T10:08:16Z,7
2020-09-18T10:13:12Z,7
2020-09-18T10:18:15Z,7
2020-09-18T10:23:10Z,7
2020-09-18T10:28:05Z,7
2020-09-18T10:33:15Z,7
2020-09-18T10:38:10Z,8
2020-09-18T10:43:05Z,8
2020-09-18T10:48:15Z,8
2020-09-18T10:53:10Z,8
2020-09-18T10:58:04Z,8
2020-09-18T11:03:15Z,7
2020-09-18T11:08:12Z,7
2020-09-18T11:13:07Z,7
2020-09-18T11:18:02Z,6
2020-09-18T11:23:12Z,6
2020-09-18T11:28:07Z,6
2020-09-18T11:33:02Z,6
2020-09-18T11:38:13Z,6
2020-09-18T11:43:08Z,5
2020-09-18T11:48:04Z,6
2020-09-18T11:53:13Z,6
2020-09-18T11:58:13Z,6
2020-09-18T12:03:08Z,5
2020-09-18T12:08:03Z,4
2020-09-18T12:12:58Z,4
2020-09-18T12:18:07Z,3
2020-09-18T12:23:02Z,2
2020-09-18T12:28:16Z,1
2020-09-18T12:33:12Z,1
2020-09-18T12:38:08Z,1
2020-09-18T12:43:02Z,1
2020-09-18T12:47:57Z,1
2020-09-18T12:53:07Z,1
2020-09-18T12:58:01Z,1
2020-09-18T13:03:11Z,1
2020-09-18T13:08:07Z,1
2020-09-18T13:13:08Z,1
2020-09-18T13:19:27Z,1
2020-09-18T13:23:13Z,1
2020-09-18T13:28:00Z,1
2020-09-18T13:33:22Z,1
2020-09-18T13:38:27Z,1
2020-09-18T13:43:03Z,1
2020-09-18T13:47:58Z,1
2020-09-18T13:53:08Z,1
2020-09-18T13:58:04Z,1
2020-09-18T14:03:01Z,1
2020-09-18T14:07:56Z,1
2020-09-18T14:13:07Z,1
2020-09-18T14:18:02Z,1
2020-09-18T14:22:57Z,1
2020-09-18T14:27:53Z,1
2020-09-18T14:33:03Z,1
2020-09-18T14:38:01Z,1
2020-09-18T14:43:01Z,1
2020-09-18T14:47:56Z,1
2020-09-18T14:53:07Z,12
2020-09-18T14:58:01Z,7
2020-09-18T15:02:56Z,5
2020-09-18T15:07:54Z,1
2020-09-18T15:13:11Z,1
2020-09-18T15:18:07Z,1
2020-09-18T15:23:11Z,1
2020-09-18T15:27:55Z,1
2020-09-18T15:33:05Z,1
2020-09-18T15:38:00Z,1
2020-09-18T15:42:55Z,1
2020-09-18T15:48:05Z,1
2020-09-18T15:53:02Z,1
2020-09-18T15:57:58Z,1
2020-09-18T16:02:53Z,1
2020-09-18T16:08:04Z,1
2020-09-18T16:12:58Z,1
2020-09-18T16:17:55Z,5
2020-09-18T16:22:51Z,2
2020-09-18T16:37:19Z,2
2020-09-18T16:42:29Z,1
2020-09-18T16:47:23Z,1
2020-09-18T16:52:19Z,2
2020-09-18T16:57:28Z,1
2020-09-18T17:02:23Z,1
2020-09-18T17:07:18Z,1
2020-09-18T17:12:28Z,1
2020-09-18T17:17:23Z,1
2020-09-18T17:22:17Z,2
2020-09-18T17:27:28Z,2
2020-09-18T17:32:23Z,1
2020-09-18T17:37:18Z,2
2020-09-18T17:42:28Z,2
2020-09-18T17:47:22Z,2
2020-09-18T17:52:17Z,1
